path,label
E:/kbtu_courses/diploma_project/src/diploma/data\live\220864.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\448055.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\297151.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\133654.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\286965.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\321123.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\082499.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\472854.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\466924.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\247223.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\339143.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\119948.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\202543.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\354108.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\177364.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\192697.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\252950.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\272345.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\178161.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\366485.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\073492.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\391520.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\366862.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\307263.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494250.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\357571.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\273140.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\406734.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\023992.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\313285.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\018384.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\484344.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\126483.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\298311.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\114340.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\343063.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\274286.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\102605.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\327075.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\178829.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\249674.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\426888.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\137403.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\470672.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\162823.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\085896.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\488091.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\291883.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\002353.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\027903.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\021077.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\198264.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\103554.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\235906.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\463340.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\363270.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\238314.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\112347.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\223983.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\403761.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\064878.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\383895.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\450790.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\176863.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\278902.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\305985.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\104336.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\294238.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\082062.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\317214.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\285931.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\445458.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\183114.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\366778.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\253849.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\276445.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\106596.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\382934.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\094288.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\077760.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\048262.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\061152.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\357196.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\422134.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\259926.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\095100.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\100287.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\153942.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\268867.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\093662.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\015580.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\276451.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\113674.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\204217.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\487154.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\414978.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\066718.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\057520.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\116091.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\365285.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\122173.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\308725.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\342410.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\127620.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\423640.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\125143.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\109923.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\094109.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\076885.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\412188.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\107682.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\488953.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\258568.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\400664.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\137452.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\170278.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\092043.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\456225.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\235820.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\440722.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\466752.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\128551.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\018134.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\027887.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\411290.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\039952.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\333230.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\053108.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\302153.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\227000.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\035282.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\269867.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\232702.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\321249.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\281460.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\194674.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\167791.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\026501.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\311568.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\434781.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\001165.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\302681.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\375206.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\386784.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\122281.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\207548.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\239042.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\161947.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\327427.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\336781.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\415410.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\420373.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\099759.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\373260.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\242320.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\381290.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\003925.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\416179.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\065111.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\065901.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\082093.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\241782.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\410812.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\153568.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\303614.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\053071.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\266193.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\336508.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\310956.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\151221.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\204121.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\031631.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\117869.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\398165.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\467846.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\343585.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\478930.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\110323.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\074765.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\010437.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\216770.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\174477.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\361729.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\264754.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\189258.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\210449.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\196469.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\029465.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\492453.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\343011.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\388998.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\023990.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\421463.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\413273.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\432254.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\480238.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\440977.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\048146.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\250794.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\177328.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\045817.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\181666.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\210446.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\465545.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\129831.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\097914.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\118825.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\002474.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\182729.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\009098.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\359831.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\163346.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\073507.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\219287.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\442623.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\069521.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\321388.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\373349.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\048989.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\353570.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\288541.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\385169.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\053487.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\033721.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\266462.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\153810.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\324242.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\068275.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\294899.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\003483.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\038989.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\409228.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\336107.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\046740.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\105199.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\407927.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\305221.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\109040.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\457471.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\226391.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\041778.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\025863.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\017037.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\147804.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\000902.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\153555.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\048110.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\194603.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\064664.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\283795.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\247396.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\068123.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\018495.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\106165.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\471875.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\128736.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\064359.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\339877.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\278604.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\010004.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\034693.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\256642.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\147279.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\479457.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\487500.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\436321.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\476917.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\084682.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\366763.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\079971.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\486689.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\447767.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\125045.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\390524.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\114119.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\062720.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\134280.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\371797.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\492707.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\353705.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\479547.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\196061.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\203051.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\182425.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\065624.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\372233.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\201101.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\481586.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\359064.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\326705.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\432566.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\338282.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\174637.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\346313.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\270780.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\134544.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\053447.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\227618.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\435408.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\014017.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\178310.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\331056.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\239995.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\080899.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\268998.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\169913.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\218322.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\448287.jpg,0
